,Artist,Title,Year,Highest position,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,duration_ms,primary_genre,genres,artist_image,artist_image_meta,album_image,album_image_meta
30,BLØF & Geike Arnaert,Zoutelande,2017,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,31,0.67,0.643,6,-7.198,0,0.0286,0.221,1.58e-05,0.142,0.893,129.013,audio_features,0le8EcVp4x1JjMhwRKIOVi,spotify:track:0le8EcVp4x1JjMhwRKIOVi,https://api.spotify.com/v1/tracks/0le8EcVp4x1JjMhwRKIOVi,223267,rock,"['dutch pop', 'dutch rock']",https://i.scdn.co/image/3ac57f72f6f46518edc4a36a636b9d10383e65c9,"{'height': 640, 'url': 'https://i.scdn.co/image/3ac57f72f6f46518edc4a36a636b9d10383e65c9', 'width': 640}",https://i.scdn.co/image/976aafa2c4c0f7fada265613a4b7fd81b1e71029,"{'height': 640, 'url': 'https://i.scdn.co/image/976aafa2c4c0f7fada265613a4b7fd81b1e71029', 'width': 640}"
31,Nirvana,Smells Like Teen Spirit,1991,26,0,0,0,0,0,0,105,53,62,124,48,71,36,30,26,31,34,32,34,32,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,1f3yAtsJtY87CTmM8RLnxf,spotify:track:1f3yAtsJtY87CTmM8RLnxf,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,301920,rock,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b,"{'height': 1057, 'url': 'https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b', 'width': 1000}",https://i.scdn.co/image/a20730b595039658c17c174b06a0a920e8f0a92a,"{'height': 640, 'url': 'https://i.scdn.co/image/a20730b595039658c17c174b06a0a920e8f0a92a', 'width': 640}"
32,Queen,Somebody To Love,1976,33,82,65,88,74,104,119,126,129,150,122,134,116,104,87,91,81,65,58,66,33,0.399,0.7020000000000001,8,-6.8260000000000005,1,0.0627,0.192,1.24e-06,0.219,0.393,109.722,audio_features,4rDbp1vnvEhieiccprPMdI,spotify:track:4rDbp1vnvEhieiccprPMdI,https://api.spotify.com/v1/tracks/4rDbp1vnvEhieiccprPMdI,296480,rock,"['glam rock', 'rock']",https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,"{'height': 806, 'url': 'https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982', 'width': 999}",https://i.scdn.co/image/df36b1a06eeb1f0297b672dc043aa0897518aa87,"{'height': 640, 'url': 'https://i.scdn.co/image/df36b1a06eeb1f0297b672dc043aa0897518aa87', 'width': 640}"
33,Guns N' Roses,Sweet Child O' Mine,1988,34,0,0,0,0,0,0,0,0,144,890,89,103,67,57,58,65,55,51,36,34,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,audio_features,7o2CTH4ctstm8TNelqjb51,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,354520,rock,"['glam metal', 'hard rock', 'rock']",https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632,"{'height': 640, 'url': 'https://i.scdn.co/image/80920b4fc80b6d970e2934eb8abe27014fc60632', 'width': 640}",https://i.scdn.co/image/2caa8d2fface94ee9d58f7005e54384a0fc9c17a,"{'height': 635, 'url': 'https://i.scdn.co/image/2caa8d2fface94ee9d58f7005e54384a0fc9c17a', 'width': 640}"
34,Pearl Jam,Just Breathe,2009,30,0,0,0,0,0,0,0,0,0,0,0,120,114,94,69,46,39,34,30,35,0.431,0.359,0,-10.943,1,0.0282,0.6970000000000001,0.000148,0.109,0.284,107.723,audio_features,6i81qFkru6Kj1IEsB7KNp2,spotify:track:6i81qFkru6Kj1IEsB7KNp2,https://api.spotify.com/v1/tracks/6i81qFkru6Kj1IEsB7KNp2,215853,rock,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",https://i.scdn.co/image/8a7775f16a99af5d353d4eb31ec0ccf908a6a6d1,"{'height': 640, 'url': 'https://i.scdn.co/image/8a7775f16a99af5d353d4eb31ec0ccf908a6a6d1', 'width': 640}",https://i.scdn.co/image/a2d7d2d8b1c4f053cc08b64491a08e8899cdeec7,"{'height': 640, 'url': 'https://i.scdn.co/image/a2d7d2d8b1c4f053cc08b64491a08e8899cdeec7', 'width': 640}"
35,Coldplay,Viva La Vida,2008,7,0,0,0,0,0,0,0,0,0,0,11,7,9,16,15,23,28,33,31,36,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,audio_features,3Fcfwhm8oRrBvBZ8KGhtea,spotify:track:3Fcfwhm8oRrBvBZ8KGhtea,https://api.spotify.com/v1/tracks/3Fcfwhm8oRrBvBZ8KGhtea,242373,rock,"['permanent wave', 'pop']",https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa,"{'height': 640, 'url': 'https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa', 'width': 640}",https://i.scdn.co/image/009aa1548af52b1d834648c6452f3804f086fead,"{'height': 640, 'url': 'https://i.scdn.co/image/009aa1548af52b1d834648c6452f3804f086fead', 'width': 640}"
36,Queen,Don't Stop Me Now,1979,37,300,204,196,162,157,138,142,154,155,139,165,171,112,90,114,111,97,90,94,37,0.5589999999999999,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.7759999999999999,0.609,156.295,audio_features,5T8EDUDqKcs6OSOwEsfqG7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,209413,rock,"['glam rock', 'rock']",https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,"{'height': 806, 'url': 'https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982', 'width': 999}",https://i.scdn.co/image/1c53c16125177f36662ae1a4945e04c3835d789b,"{'height': 640, 'url': 'https://i.scdn.co/image/1c53c16125177f36662ae1a4945e04c3835d789b', 'width': 640}"
37,David Bowie & Queen,Under Pressure,1981,38,133,265,332,185,308,273,345,493,524,376,229,352,324,265,192,193,201,87,101,38,0.6709999999999999,0.7120000000000001,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,248440,rock,"['glam rock', 'rock']",https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,"{'height': 806, 'url': 'https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982', 'width': 999}",https://i.scdn.co/image/512acb5faa3eec4e312e96541c5cf85b1b1b9ebb,"{'height': 640, 'url': 'https://i.scdn.co/image/512acb5faa3eec4e312e96541c5cf85b1b1b9ebb', 'width': 640}"
38,Disturbed,The Sound Of Silence,2016,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,54,39,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,1Cj2vqUwlJVG27gJrun92y,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,248467,rock,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",https://i.scdn.co/image/b57e634f63dc9a71052c5d61cafc00d221c42afb,"{'height': 640, 'url': 'https://i.scdn.co/image/b57e634f63dc9a71052c5d61cafc00d221c42afb', 'width': 640}",https://i.scdn.co/image/0f0e46bdf41faaf955dc5d4dcc60177414a0704d,"{'height': 640, 'url': 'https://i.scdn.co/image/0f0e46bdf41faaf955dc5d4dcc60177414a0704d', 'width': 640}"
39,Dire Straits,Telegraph Road,1982,40,0,0,0,0,0,0,0,329,85,371,81,73,97,73,52,52,43,53,53,40,0.381,0.59,2,-10.108,0,0.0321,0.0152,0.464,0.16899999999999998,0.28300000000000003,123.272,audio_features,0Bg100ruK1ZD7H96rNo6fR,spotify:track:0Bg100ruK1ZD7H96rNo6fR,https://api.spotify.com/v1/tracks/0Bg100ruK1ZD7H96rNo6fR,858133,rock,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",https://i.scdn.co/image/54a86ecf1de16b17e2ed000a9ca8a1590c9a3b80,"{'height': 1021, 'url': 'https://i.scdn.co/image/54a86ecf1de16b17e2ed000a9ca8a1590c9a3b80', 'width': 1000}",https://i.scdn.co/image/58d912b2535bf3804441f2956b4cb06ed4d0a8d0,"{'height': 635, 'url': 'https://i.scdn.co/image/58d912b2535bf3804441f2956b4cb06ed4d0a8d0', 'width': 640}"
40,Phil Collins,In The Air Tonight,1981,41,72,127,81,81,56,75,106,102,143,95,109,113,115,102,106,97,87,54,48,41,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,336453,rock,"['mellow gold', 'soft rock']",https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d,"{'height': 1333, 'url': 'https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d', 'width': 1000}",https://i.scdn.co/image/df7cc3041e8f4212420ae9228dbcd70e6c9ecb92,"{'height': 640, 'url': 'https://i.scdn.co/image/df7cc3041e8f4212420ae9228dbcd70e6c9ecb92', 'width': 640}"
41,Fleetwood Mac,Go Your Own Way,1977,30,64,67,73,71,69,79,77,94,102,85,63,67,71,81,41,30,40,43,33,42,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.8029999999999999,135.44799999999998,audio_features,07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,223613,rock,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://i.scdn.co/image/8976b6b0aacba6f7859b1f0ab7bc0adcd6ea7444,"{'height': 640, 'url': 'https://i.scdn.co/image/8976b6b0aacba6f7859b1f0ab7bc0adcd6ea7444', 'width': 640}",https://i.scdn.co/image/45921abb56197ee80becee61f1d4241bb5212e58,"{'height': 640, 'url': 'https://i.scdn.co/image/45921abb56197ee80becee61f1d4241bb5212e58', 'width': 640}"
42,Amy Winehouse,Back To Black,2006,43,0,0,0,0,0,0,0,0,0,0,0,0,1089,97,175,153,98,45,57,43,0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,audio_features,30FURVTCpbKyykjSEQzGkH,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,240440,soul,"['british soul', 'neo soul']",https://i.scdn.co/image/316a6ef4535c377bdfaea61c99177de9d19661b4,"{'height': 650, 'url': 'https://i.scdn.co/image/316a6ef4535c377bdfaea61c99177de9d19661b4', 'width': 1000}",https://i.scdn.co/image/10aedd6b617f033082cd21180db008017d6e4e96,"{'height': 640, 'url': 'https://i.scdn.co/image/10aedd6b617f033082cd21180db008017d6e4e96', 'width': 640}"
43,Supertramp,School,1974,14,26,17,16,14,21,34,37,36,52,33,46,44,37,35,37,41,52,48,44,44,0.355,0.494,4,-14.545,0,0.0885,0.526,0.041,0.0652,0.0542,87.96,audio_features,6fnachl7fIn5dqIjakfJ57,spotify:track:6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/tracks/6fnachl7fIn5dqIjakfJ57,335286,rock,"['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",https://i.scdn.co/image/eebed895cad509b17c7c6faf47f21f1fc35e8829,"{'height': 977, 'url': 'https://i.scdn.co/image/eebed895cad509b17c7c6faf47f21f1fc35e8829', 'width': 1000}",https://i.scdn.co/image/220a1b321219cffef712231543bee76c3e554dcc,"{'height': 640, 'url': 'https://i.scdn.co/image/220a1b321219cffef712231543bee76c3e554dcc', 'width': 640}"
44,Coldplay,The Scientist,2002,29,0,0,0,0,0,0,0,0,0,0,84,89,39,34,29,36,35,41,39,45,0.56,0.442,5,-7.224,1,0.0243,0.727,1.7100000000000002e-05,0.11,0.212,146.44799999999995,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,309600,rock,"['permanent wave', 'pop']",https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa,"{'height': 640, 'url': 'https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa', 'width': 640}",https://i.scdn.co/image/70d8660d8b802835a280ce75799d30db262f7094,"{'height': 640, 'url': 'https://i.scdn.co/image/70d8660d8b802835a280ce75799d30db262f7094', 'width': 640}"
45,The Beach Boys,God Only Knows,1966,13,123,117,137,110,117,88,80,68,42,59,20,20,31,44,59,13,19,18,29,46,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,audio_features,6iGU74CwXuT4XVepjc9Emf,spotify:track:6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/tracks/6iGU74CwXuT4XVepjc9Emf,173040,rock,"['brill building pop', 'christmas', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",https://i.scdn.co/image/21d36613eec63c86c1babec16fdfa8635ee63625,"{'height': 640, 'url': 'https://i.scdn.co/image/21d36613eec63c86c1babec16fdfa8635ee63625', 'width': 640}",https://i.scdn.co/image/ced7fff03ba8d06026693623c6389255807fdbb6,"{'height': 640, 'url': 'https://i.scdn.co/image/ced7fff03ba8d06026693623c6389255807fdbb6', 'width': 640}"
46,Linkin Park,In The End,2001,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,612,189,144,157,40,47,0.542,0.853,3,-6.407,0,0.0498,0.0103,0.0,0.108,0.37,105.256,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,216933,rock,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814,"{'height': 640, 'url': 'https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814', 'width': 640}",https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc,"{'height': 640, 'url': 'https://i.scdn.co/image/66ff51342a9b250bf5b998fd0ec8e977671468bc', 'width': 640}"
47,The Rolling Stones,Paint It Black,1966,33,33,48,62,60,54,54,68,57,107,63,65,63,82,43,49,57,50,61,67,48,0.469,0.8,5,-9.241,0,0.11,0.0601,0.0033,0.393,0.591,158.716,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,202267,rock,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",https://i.scdn.co/image/4226d2bbee2c44866eb0db3c88da0f26d7d12d5d,"{'height': 794, 'url': 'https://i.scdn.co/image/4226d2bbee2c44866eb0db3c88da0f26d7d12d5d', 'width': 1000}",https://i.scdn.co/image/396639dbd23463a90519df15e7bdebea988ab676,"{'height': 574, 'url': 'https://i.scdn.co/image/396639dbd23463a90519df15e7bdebea988ab676', 'width': 640}"
48,The Rolling Stones,Sympathy For The Devil,1973,14,29,34,44,28,14,26,38,45,59,38,43,43,46,50,35,37,46,60,51,49,0.7020000000000001,0.6679999999999999,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,378147,rock,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",https://i.scdn.co/image/4226d2bbee2c44866eb0db3c88da0f26d7d12d5d,"{'height': 794, 'url': 'https://i.scdn.co/image/4226d2bbee2c44866eb0db3c88da0f26d7d12d5d', 'width': 1000}",https://i.scdn.co/image/a0a818e43b66d58ae075c5b21ec2fa2f2bf65ecf,"{'height': 640, 'url': 'https://i.scdn.co/image/a0a818e43b66d58ae075c5b21ec2fa2f2bf65ecf', 'width': 640}"
49,U2,One,1992,6,0,0,689,766,82,14,17,6,8,10,14,14,13,17,19,22,24,31,32,50,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,276187,rock,"['irish rock', 'permanent wave', 'rock']",https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d,"{'height': 640, 'url': 'https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d', 'width': 640}",https://i.scdn.co/image/ed909b60f3acb157d895a1c7080ee53c2d6d1ce7,"{'height': 640, 'url': 'https://i.scdn.co/image/ed909b60f3acb157d895a1c7080ee53c2d6d1ce7', 'width': 640}"
50,Electric Light Orchestra,Mr. Blue Sky,1978,42,69,59,42,68,80,90,73,84,112,81,85,88,92,115,85,90,58,79,55,51,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.78400000000005,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,303373,rock,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",https://i.scdn.co/image/030378e9f734621f88b8756b7be779891b1ccdef,"{'height': 640, 'url': 'https://i.scdn.co/image/030378e9f734621f88b8756b7be779891b1ccdef', 'width': 640}",https://i.scdn.co/image/6e4bfaca5c09f0f480a51ac3b851e411b7338eb2,"{'height': 640, 'url': 'https://i.scdn.co/image/6e4bfaca5c09f0f480a51ac3b851e411b7338eb2', 'width': 640}"
51,U2,With Or Without You,1987,26,51,26,52,35,40,38,47,48,48,46,62,62,86,53,47,45,56,59,41,52,0.5429999999999999,0.4320000000000001,2,-11.832,1,0.0288,0.000207,0.369,0.146,0.107,110.196,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,295516,rock,"['irish rock', 'permanent wave', 'rock']",https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d,"{'height': 640, 'url': 'https://i.scdn.co/image/e22d5c0c8139b8439440a69854ed66efae91112d', 'width': 640}",https://i.scdn.co/image/98e74f73b582a77d354e8f7d0e5c42a189b7c745,"{'height': 640, 'url': 'https://i.scdn.co/image/98e74f73b582a77d354e8f7d0e5c42a189b7c745', 'width': 640}"
52,The Beatles,Let It Be,1970,23,27,37,40,47,23,41,55,58,57,49,54,46,56,52,39,50,51,68,79,53,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.46200000000005,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,243027,rock,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",https://i.scdn.co/image/6fc6ac9af76d292a9cc55c7415ca0a7fb5b1d4ea,"{'height': 640, 'url': 'https://i.scdn.co/image/6fc6ac9af76d292a9cc55c7415ca0a7fb5b1d4ea', 'width': 640}",https://i.scdn.co/image/920142fb308970e28aade4a288041a4d1b8f9519,"{'height': 640, 'url': 'https://i.scdn.co/image/920142fb308970e28aade4a288041a4d1b8f9519', 'width': 640}"
53,Pink Floyd,Another Brick In The Wall (part Two),1979,17,17,20,20,26,39,32,52,46,86,45,56,47,53,39,48,56,72,66,90,54,0.638,0.547,0,-12.563,1,0.0354,0.0486,0.105,0.99,0.342,101.996,audio_features,2G628O5BT230zwpipWql7l,spotify:track:2G628O5BT230zwpipWql7l,https://api.spotify.com/v1/tracks/2G628O5BT230zwpipWql7l,427333,rock,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",https://i.scdn.co/image/e69f71e2be4b67b82af90fb8e9d805715e0684fa,"{'height': 977, 'url': 'https://i.scdn.co/image/e69f71e2be4b67b82af90fb8e9d805715e0684fa', 'width': 1000}",https://i.scdn.co/image/6ff1bb5e03a20aca96a75d778e285da50dff4213,"{'height': 640, 'url': 'https://i.scdn.co/image/6ff1bb5e03a20aca96a75d778e285da50dff4213', 'width': 640}"
54,Pearl Jam,Alive,1992,37,0,0,0,0,0,0,0,0,591,1870,49,202,95,59,57,59,61,44,37,55,0.284,0.875,11,-6.069,0,0.0422,0.0075200000000000015,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,340907,rock,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",https://i.scdn.co/image/8a7775f16a99af5d353d4eb31ec0ccf908a6a6d1,"{'height': 640, 'url': 'https://i.scdn.co/image/8a7775f16a99af5d353d4eb31ec0ccf908a6a6d1', 'width': 640}",https://i.scdn.co/image/425e1fef6d70a48a103dfd168a556b7f72f72865,"{'height': 640, 'url': 'https://i.scdn.co/image/425e1fef6d70a48a103dfd168a556b7f72f72865', 'width': 640}"
55,Guus Meeuwis,Brabant,2004,22,0,0,0,0,0,0,144,37,25,74,22,23,22,27,27,33,22,42,50,56,0.407,0.466,7,-7.0539999999999985,1,0.0311,0.561,0.00894,0.103,0.387,81.568,audio_features,0GiWi4EkPduFWHQyhiKpRB,spotify:track:0GiWi4EkPduFWHQyhiKpRB,https://api.spotify.com/v1/tracks/0GiWi4EkPduFWHQyhiKpRB,210173,rock,"['dutch pop', 'dutch rock']",https://i.scdn.co/image/e08561c656793cfe87b3e5875efb11035df39fbf,"{'height': 640, 'url': 'https://i.scdn.co/image/e08561c656793cfe87b3e5875efb11035df39fbf', 'width': 640}",https://i.scdn.co/image/9dab71000255c1acae79270743a022aa539f5e95,"{'height': 640, 'url': 'https://i.scdn.co/image/9dab71000255c1acae79270743a022aa539f5e95', 'width': 640}"
56,Coldplay,Clocks,2003,6,0,0,0,0,733,10,7,9,6,11,8,8,8,9,12,20,29,36,46,57,0.5770000000000001,0.7490000000000001,5,-7.215,0,0.0279,0.599,0.0112,0.183,0.261,130.969,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,307880,rock,"['permanent wave', 'pop']",https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa,"{'height': 640, 'url': 'https://i.scdn.co/image/d5fcdc130ec341b3e8814da749ba260191c938aa', 'width': 640}",https://i.scdn.co/image/70d8660d8b802835a280ce75799d30db262f7094,"{'height': 640, 'url': 'https://i.scdn.co/image/70d8660d8b802835a280ce75799d30db262f7094', 'width': 640}"
57,The Doors,Riders On The Storm,1971,10,12,14,12,10,12,16,24,26,33,22,26,27,23,32,30,40,49,46,49,58,0.5489999999999999,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,434720,rock,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']",https://i.scdn.co/image/b8c3d75acf2d800defb05b8515445e6d064c97d5,"{'height': 1253, 'url': 'https://i.scdn.co/image/b8c3d75acf2d800defb05b8515445e6d064c97d5', 'width': 919}",https://i.scdn.co/image/006e418c379a9417ebf9af0c67a2d17726aa1932,"{'height': 640, 'url': 'https://i.scdn.co/image/006e418c379a9417ebf9af0c67a2d17726aa1932', 'width': 640}"
58,AC/DC,Highway To Hell,1979,43,0,0,0,0,0,0,0,0,0,0,0,0,128,114,121,66,91,65,43,59,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,208400,rock,"['album rock', 'australian rock', 'hard rock', 'rock']",https://i.scdn.co/image/a16c5d95ede008ec905d6ca6d1b5abbf39ad4566,"{'height': 1500, 'url': 'https://i.scdn.co/image/a16c5d95ede008ec905d6ca6d1b5abbf39ad4566', 'width': 1000}",https://i.scdn.co/image/6db774767e7a5b5b4b5b7c74ac61a24ae4cd9730,"{'height': 640, 'url': 'https://i.scdn.co/image/6db774767e7a5b5b4b5b7c74ac61a24ae4cd9730', 'width': 640}"
59,Klein Orkest,Over De Muur,1984,32,32,38,54,50,59,56,48,47,64,52,47,56,83,71,84,60,76,81,45,60,0.612,0.321,0,-15.231,1,0.0506,0.629,1.05e-05,0.14400000000000002,0.287,95.977,audio_features,5rAG0XusRfyLrzYV7A7lBL,spotify:track:5rAG0XusRfyLrzYV7A7lBL,https://api.spotify.com/v1/tracks/5rAG0XusRfyLrzYV7A7lBL,209493,rock,"['dutch indie', 'dutch pop', 'dutch rock', 'nederpop']",https://i.scdn.co/image/59b20c4230b69869050ee9597f318755f989705c,"{'height': 635, 'url': 'https://i.scdn.co/image/59b20c4230b69869050ee9597f318755f989705c', 'width': 640}",https://i.scdn.co/image/59b20c4230b69869050ee9597f318755f989705c,"{'height': 635, 'url': 'https://i.scdn.co/image/59b20c4230b69869050ee9597f318755f989705c', 'width': 640}"
60,Simon & Garfunkel,Bridge Over Troubled Water,1970,9,9,27,17,32,32,45,42,43,66,43,39,32,33,38,38,48,59,52,58,61,0.149,0.206,3,-13.888,1,0.0323,0.8220000000000001,0.0006490000000000001,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,293120,rock,"['folk', 'folk rock', 'folk-pop', 'melancholia', 'mellow gold', 'rock']",https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6,"{'height': 1241, 'url': 'https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6', 'width': 1000}",https://i.scdn.co/image/f0348a89ae18721fbc7a35429ae0acc40a7fe386,"{'height': 640, 'url': 'https://i.scdn.co/image/f0348a89ae18721fbc7a35429ae0acc40a7fe386', 'width': 640}"
